Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Armenia,ARM,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Armenia,ARM,"Educational attainment, at least Master's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.MS.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,13.84149627,18.60281629,18.63868924,20.43109435,20.45086098,20.6300862,..,..
Armenia,ARM,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2711.895517,2608.760377,1236.534103,1205.554518,1172.260766,1252.160251,1365.603969,1441.647597,1551.277541,1673.424728,1572.349454,2006.108612,1938.699899,2084.050633,2114.131352,2262.093643,2403.677758,..,..,..
Armenia,ARM,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,35.00298151,40.74538838,22.16141881,24.1458544,27.83210837,30.48299789,28.19074382,27.31319795,22.14598144,18.18935698,14.26572957,38.21604566,39.39289403,42.26260735,30.07664825,35.6688924,51.57092037,61.00832948,73.62535401,..
Armenia,ARM,Forest area (% of land area),AG.LND.FRST.ZS,..,..,11.68387777,11.67657183,11.66926589,11.66195996,11.65465402,11.64734809,11.64004215,11.63273621,11.62543028,11.55953635,11.55216017,11.54478398,11.64894223,11.64162685,11.63367179,11.61831582,..,..
Armenia,ARM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,-11.69999848,5.900000003,9.599999999,13.2,14,10.5,13.9,13.2,13.7,6.9,7.500000002,5.2,7.599999999,-7.199999999,5.800000001,12.6,8.3,5.9,..
Australia,AUS,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..,..,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
Australia,AUS,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
Australia,AUS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,99.51937311,..,..,..,99.32314982,..,..,98.01037783,..
Australia,AUS,Adequacy of social insurance programs (% of total welfare of beneficiary households),per_si_allsi.adq_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),per_lm_alllm.adq_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,97.97447,97.38874,94.48531,93.95538,94.02894,95.01722,95.375,95.675,95.78078,96.55403,96.67832,96.4991,..,..,..,..,..,..,..,..
Australia,AUS,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,9.279627433,5.851934808,6.457534234,6.100514032,7.273930433,7.124277677,7.600981223,6.530655256,6.755807973,5.908447917,6.347457867,6.469591077,6.114176025,6.314558055,7.177951872,6.437311135,..,..,..,..
Australia,AUS,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,..,..,..,..,..,..,..,..,..,..,..,0.048239999,0.212980002,0.329860002,0.566489995,1.021499991,1.646520019,1.847200036,..,..
Australia,AUS,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,22.426,22.274,17.795,17.62,17.238,16.34,16.144,16.491,16.11,17.127,18.189,10.235,9.741,8.763,7.726,7.089,6.747,6.715,..,..
Australia,AUS,Agricultural land (% of land area),AG.LND.AGRI.ZS,60.45546256,60.24003228,59.28810382,59.31817294,58.1856996,57.20942947,51.40465746,53.39937258,53.27857543,51.85367663,50.67336605,48.34061794,46.65809501,47.12377243,46.25247984,47.2592375,47.2592375,47.22344432,..,..
Australia,AUS,Agricultural land (sq. km),AG.LND.AGRI.K2,4644370,4627820,4554690,4557000,4470000,4395000,3949060,4102300,4093020,3983555,3892880,3718370,3588950,3624770,3557750,3635190,3635190,3632436.782,..,..
Australia,AUS,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,1.51,1.69,1.38,1.45,1.39,1.38,1.34,1.29,1.34,1.32,1.16,2.78,3.09,3.44,3.98,4.85,5.75,6.26,..,..
Australia,AUS,"Air transport, passengers carried",IS.AIR.PSGR,17553400,21860100,32577569,33477398,39021581,41386432,41596552,44657324,46951775,48728837,51488427,74257326,75667645.03,76850596.72,23346254,24572955,55739422.46,68958577,..,..
Australia,AUS,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.799932335,0.796255258,0.54073234,0.532270796,0.516256868,0.534282282,0.512641139,0.507494837,0.478230031,0.502204266,0.489268866,0.445370371,0.435373946,0.43322501,0.44170964,..,..,..,..,..
Australia,AUS,Asylum-seekers by country or territory of asylum,SM.POP.ASYS.EA,..,..,10877,11558,7271,2978,5017,1756,1366,1459,2140,48029,60645,77362,80801,82810,90549,82625,91278,..
Australia,AUS,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,..,..,..
Australia,AUS,Bank nonperforming loans to total gross loans (%),FB.AST.NPER.ZS,..,..,..,..,..,..,..,0.564453033,0.57401314,0.559225605,1.355262088,0.85701375,0.901855194,0.961493162,1.107782713,0.912575245,0.721666973,..,..,..
Australia,AUS,Battle-related deaths (number of people),VC.BTL.DETH,..,..,..,..,..,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..
Australia,AUS,"Binding coverage, all products (%)",TM.TAX.MRCH.BC.ZS,..,..,97.4,97.38,97.11,97.11,97.11,97.11,97.11,97.09,97.07,97.17,97.17,97.15,97.17,97.15,0,..,..,..
Australia,AUS,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,15.4,14.9,13,12.7,12.8,12.6,12.3,12.8,12.9,14.1,14,12.6,12.6,12.1,11.5,12.1,11.6,10.8,..,..
Australia,AUS,"Borrowers from commercial banks (per 1,000 adults)",FB.CBK.BRWR.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,..,0.728012531,27.43121545,29.78337504,32.74086744,32.56043066,37.54348883,38.3154673,40.50040509,44.2849684,45.59253191,48.06953171,47.36243991,46.88029095,41.34843275,38.53580109,36.13420233,35.92917199,38.05631673,..
Australia,AUS,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,..,..,4.369793183,..,..,..,..,..,..,..,..,..,..,4.941054322,..,..,..,..,..,..
Australia,AUS,Children out of school (% of primary school age),SE.PRM.UNER.ZS,..,..,4.706429958,0.475719988,0.331279993,1.384299994,1.11954999,0.572629988,0.481959999,0.261539996,0.297419995,0.05779,0.191650003,0.214039996,0.580850005,0.367810011,0.296409994,0.207450002,..,..
Australia,AUS,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,..,..,..,..,..,..,30.94640538,30.95565263,31.61795009,31.68642773,31.58314356,28.95258245,27.48689034,24.61816484,23.29918576,21.076834,19.30470277,16.8611666,..,..
Australia,AUS,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.4,..
Australia,AUS,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,"Educational attainment, at least Master's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.MS.MA.ZS,..,..,..,3.765115524,3.649539366,3.894964114,4.319205201,4.843024018,4.579746866,4.62879529,5.030969024,7.489999771,7.699999809,8.25,9.270000458,9.350000381,9.760000229,9.690194943,10.29381993,..
Australia,AUS,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,8527.214094,8522.141472,10260.44624,10712.69536,10860.61653,10524.40383,10659.60785,10556.309,10597.6901,10899.90014,10718.00401,10040.74886,10036.67069,10025.72506,9933.585577,9843.213728,9923.431671,9819.871191,..,..
Australia,AUS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,15.09472141,16.00672287,19.35608269,22.10975727,20.6927681,19.025563,17.13506287,18.19511721,19.81935646,20.14589535,20.10441214,21.17184122,21.81257366,24.06248002,23.93803739,22.00181442,25.46152984,26.70106825,24.62152405,..
Australia,AUS,Forest area (% of land area),AG.LND.FRST.ZS,17.42735899,17.40043867,17.15815576,17.12863335,17.09911094,17.06958853,17.04006613,17.01054372,16.98102131,16.9514989,16.92197649,17.42291362,17.42131456,17.42131456,17.42131456,17.42131456,17.42131456,17.42131456,..,..
Australia,AUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.572975691,-0.384631357,3.916057488,2.031458802,3.949805358,3.0912801,4.218941475,3.155481213,2.770926174,3.789471199,3.623985036,2.293310302,2.874170395,2.194017036,-0.133531904,2.006948443,4.253045592,3.583821008,1.373407734,..
Azerbaijan,AZE,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..,..,70.1,73.8,77,80,82.8,85.3,87.6,89.35,91,97.6,97.9,98.2,98.4,98.6,98.8,98.9,..,..
Azerbaijan,AZE,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,98.9,98.6,100,98.8,99,99.1,99.5,99.5,99.7,100,100,100,100,100,100,100,..,..
Azerbaijan,AZE,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,28.57120453,..,..,..,..,46.25865423,..,56.30466556,..
Azerbaijan,AZE,Adequacy of social insurance programs (% of total welfare of beneficiary households),per_si_allsi.adq_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Azerbaijan,AZE,Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),per_lm_alllm.adq_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Azerbaijan,AZE,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,96.17142,88.23962,85.4634,84.91034,83.3463,84.28326,83.95354,83.77201,83.45841,83.98751,97.93103,92.61575,..,..,..,..,..,..,..
Azerbaijan,AZE,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,..,2.419710954,18.26275006,31.87834228,17.1449817,11.87839813,22.78620486,41.67595997,21.58161674,19.56093861,..,..,..,..,..,..,..,..,..
Azerbaijan,AZE,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,..,..,-26.087086,-14.72340358,-4.54957348,0.754908141,2.697045831,9.931548717,13.31570197,16.18939577,18.27128072,10.51245157,9.128815413,8.114010818,8.17220123,9.446062412,..,..,..,..
Azerbaijan,AZE,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,..,..,..,..,..,..,..,..,10.36653996,11.2097702,10.75137997,0.849897961,0.522475816,0.069485618,17.15217974,14.38413012,12.95497468,9.297804914,8.109015182,..
Azerbaijan,AZE,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,31.489,34.063,30.144,26.892,26.865,27.485,35.979,38.722,40.731,40.611,41.96,53.042,49.913,47.851,41.585,34.844,35.293,34.767,..,..
Azerbaijan,AZE,Agricultural land (% of land area),AG.LND.AGRI.ZS,..,..,57.38635676,57.45000242,57.43179452,57.52552872,57.51524095,57.56835229,57.55291213,57.56453545,57.56834933,57.79560136,57.8253926,57.82781233,57.83824989,57.8415003,57.84029038,57.82940109,..,..
Azerbaijan,AZE,Agricultural land (sq. km),AG.LND.AGRI.K2,44462,44462,47404,47456,47449,47546,47549,47586,47560,47565,47567,47775,47795,47797,47801,47806,47805,47796,..,..
Azerbaijan,AZE,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,0.63,0.67,1.17,0.98,1.5,1.75,1.85,1.93,1.64,1.62,1.38,1.07,1.11,0.93,0.67,0.74,0.86,0.93,..,..
Azerbaijan,AZE,"Air transport, passengers carried",IS.AIR.PSGR,..,..,545800,543800,575300,683700,1007000,1134300,1253400,1440700,756338,2331308,2279546,2585280,545265,1102455,2171085,2581841,..,..
Azerbaijan,AZE,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,..,..,2.022649025,2.033607049,2.04430629,1.921057501,1.9382479,1.961583112,1.972421222,2.028316285,2.00267577,1.681642514,1.653595961,1.640353004,1.57755592,..,..,..,..,..
Azerbaijan,AZE,Asylum-seekers by country or territory of asylum,SM.POP.ASYS.EA,..,..,3378,6546,8116,8796,1228,101,83,69,40,124,209,181,48,34,152,168,267,..
Azerbaijan,AZE,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,..,..,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,..,..,..
Azerbaijan,AZE,Bank nonperforming loans to total gross loans (%),FB.AST.NPER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.561671048,1.926001913,..,..
Azerbaijan,AZE,Battle-related deaths (number of people),VC.BTL.DETH,..,35,..,..,..,..,..,24,..,..,30,36,..,..,7636,30,154,442,..,..
Azerbaijan,AZE,"Binding coverage, all products (%)",TM.TAX.MRCH.BC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Azerbaijan,AZE,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,25.9,26.6,14.5,13.6,13.5,13.8,15.8,16.9,17.6,17.7,17.4,14.6,14,14.1,12.5,11.1,12.1,11.1,..,..
Azerbaijan,AZE,"Borrowers from commercial banks (per 1,000 adults)",FB.CBK.BRWR.P3,..,..,..,..,..,..,..,20.71189289,34.69731461,60.43840225,79.02485568,176.3406591,197.845589,229.2753757,235.3586546,264.4813517,342.6425492,369.0199441,..,..
Azerbaijan,AZE,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,..,-2.298821903,-48.69504173,-50.61488408,-51.02593524,-46.94731703,-47.43623094,-44.37481737,-43.09159652,-48.47000592,-42.57239276,-39.01761088,-38.06169866,-34.10726885,-36.91389128,-33.31919807,-29.29349802,-25.61916029,-30.71195416,..
Azerbaijan,AZE,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,..,..,18.76252713,..,..,..,..,..,..,..,..,..,..,5.988189042,..,..,..,..,..,..
Azerbaijan,AZE,Children out of school (% of primary school age),SE.PRM.UNER.ZS,..,..,8.493309975,11.27719021,11.74763966,13.43152046,12.51805019,13.01972008,12.84241009,13.1863203,13.32610035,2.034961336,3.894348296,8.450253263,8.193202524,8.01099703,4.217606299,1.538121238,0.026582628,..
Azerbaijan,AZE,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,..,..,..,..,..,..,6.510708215,6.759080655,7.347905095,8.248293838,9.266328957,7.25673968,7.17345863,7.113643691,6.289100127,6.547983493,6.597558955,6.389058237,..,..
Azerbaijan,AZE,Diabetes prevalence (% of population ages 20 to 79),SH.STA.DIAB.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.2,..
Azerbaijan,AZE,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Azerbaijan,AZE,"Educational attainment, at least Master's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.MS.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.94999981,..,..
Azerbaijan,AZE,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2569.823838,2631.028839,2040.47909,2106.470066,1996.708252,2235.459856,2281.947872,2388.388734,2552.286214,2118.210528,2040.760435,2120.553077,2182.746464,2243.851256,2257.180906,2389.090281,2365.86248,2366.958776,..,..
Azerbaijan,AZE,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,43.86084584,45.65868263,40.17083148,41.49860787,42.76783505,42.00657665,48.78900846,62.94110601,66.50414484,68.12891169,65.77613785,48.54786473,54.09229386,49.0506275,35.62355587,46.48874717,59.98684807,48.9964135,45.90254636,..
Azerbaijan,AZE,Forest area (% of land area),AG.LND.FRST.ZS,..,..,11.95109255,12.00604692,12.05881164,12.10862895,12.16046303,12.21700097,12.27518908,12.33116944,12.38626236,13.27314606,13.41393036,13.55336705,13.69418968,13.83299093,13.97248155,14.11195402,..,..
Azerbaijan,AZE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,-0.700000176,11.09999914,9.899999865,9.438916269,10.2082994,9.253801797,27.96153811,34.46620962,25.46321573,10.59143746,0.153614662,1.500401672,2.479808792,-4.198960653,5.616440272,4.714680332,1.354477491,4.07140205,..
Bahrain,BHR,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..,..,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
Bahrain,BHR,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.94139862,99.96739197,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
Bahrain,BHR,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,82.6128502,..,..,..,..,..,..,82.3220521,..
Bahrain,BHR,Adequacy of social insurance programs (% of total welfare of beneficiary households),per_si_allsi.adq_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bahrain,BHR,Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),per_lm_alllm.adq_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bahrain,BHR,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,99.4111,97.89263,94.85629,94.75889,93.38639,92.87957,90.1977,91.89263,..,..,98.72605,98.10484,..,..,..,..,..,..,..
Bahrain,BHR,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,..,..,4.075374552,-6.400268267,13.96602756,5.371626395,14.44002064,14.52415321,18.96029049,10.02068204,5.632238863,-2.368057513,1.702816227,-8.577098258,..,..,..,..,..
Bahrain,BHR,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,-9.099690965,-14.49244588,-3.500302757,-8.972189636,-3.037740525,0.097871758,-1.778659896,7.508364373,13.59653581,21.23473903,15.56966546,11.15428409,6.738603103,..,..,..,..,..,..,..
Bahrain,BHR,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,..,..,3.789900064,5.098269939,6.474569798,9.423319817,10.52632046,10.15892029,6.769199848,..,..,2.437763461,1.328228768,0.661968576,..,..,0.160999451,0.19771737,2.675069788,..
Bahrain,BHR,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,24.609,22.176,11.453,11.248,11.332,15.692,20.982,19.965,16.86,15.109,14.399,12.987,11.692,9.16,8.021,8.364,8.122,7.535,..,..
Bahrain,BHR,Agricultural land (% of land area),AG.LND.AGRI.ZS,14.49275362,14.49275362,13.94366197,13.78873239,13.64788732,13.30555556,12.98630137,12.66216216,12.52702703,12.21333333,11.92105263,10.3974359,10.41131105,10.38461538,10.31847134,10.25316456,10.25316456,10.125,..,..
Bahrain,BHR,Agricultural land (sq. km),AG.LND.AGRI.K2,100,100,99,97.9,96.9,95.8,94.8,93.7,92.7,91.6,90.6,81.1,81,81,81,81,81,81,..,..
Bahrain,BHR,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0.01,0.01,0.03,..,..,..
Bahrain,BHR,"Air transport, passengers carried",IS.AIR.PSGR,770900,875500,1382461,1250076,1255713,1850491,2284547,..,..,..,..,5190484,5877003,6440562,1451359,1840268,4692392,5734420,..,..
Bahrain,BHR,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,3.506418938,3.609391637,7.225630539,6.884815734,6.22822728,5.83408304,5.227625762,4.716186626,3.840261299,3.448194507,3.155160847,2.179621457,2.21116639,2.244210233,2.327310499,..,..,..,..,..
Bahrain,BHR,Asylum-seekers by country or territory of asylum,SM.POP.ASYS.EA,..,..,..,..,..,..,5,14,15,33,48,111,58,58,104,190,122,122,121,..
Bahrain,BHR,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,..,..,..
Bahrain,BHR,Bank nonperforming loans to total gross loans (%),FB.AST.NPER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bahrain,BHR,Battle-related deaths (number of people),VC.BTL.DETH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bahrain,BHR,"Binding coverage, all products (%)",TM.TAX.MRCH.BC.ZS,..,..,75.23,75.24,73.98,73.98,73.98,73.95,73.98,73.03,72.91,72.23,72.23,72.22,72.22,72.22,0,..,..,..
Bahrain,BHR,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,27.14,25.951,20.431,19.082,19.147,19.692,19.86,19.354,18.079,16.962,16.186,14.071,13.641,13.318,12.813,13.042,13.282,12.46,..,..
Bahrain,BHR,"Borrowers from commercial banks (per 1,000 adults)",FB.CBK.BRWR.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bahrain,BHR,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,..,-3.565057931,48.13286655,53.3925148,60.26423272,65.84229391,66.04651163,94.80036676,112.128032,115.4863716,130.6326582,181.3378345,181.9204801,207.1384513,207.0784363,211.3928482,223.6700842,222.4889556,216.4891223,..
